,Unnamed: 0,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price
5221,5221,11312,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Scullers Men Rugged Chinos Beige Trousers,1298
5222,5222,39578,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Heels,4957
5223,5223,32190,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,ADIDAS Women Duramo Pink Sports Shoes,1321
5224,5224,1697,Unisex,Accessories,Bags,Backpacks,Black,Fall,2010.0,Sports,Puma Deck Black Backpack,1265
5225,5225,33042,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Mother Earth Women Printed Beige Kurta,4337
5226,5226,57507,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lee Cooper Men Black  Sandals,3690
5227,5227,21587,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,3507
5228,5228,52075,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,1255
5229,5229,14660,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,3851
5230,5230,20455,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Baggit Women Lamboo Viva Brown Wallet,3218
5231,5231,18891,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Woman Tyra Black & White Striped Shirt,4181
5232,5232,34267,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Women Green Silk Dupatta,2857
5233,5233,28638,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Dart 9 Leather White Sports Shoes,4161
5234,5234,50722,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Pink Printed Dress,1389
5235,5235,16137,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Tokyo Talkies Women Printed Pink Top,643
5236,5236,19943,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013.0,Casual,Nike Unisex Casual Black Backpack,814
5237,5237,7560,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Women's Be Strong Grey Track Pant,4265
5238,5238,46647,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017.0,Casual,Rasasi Women Deo,547
5239,5239,27670,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Green Handbag,774
5240,5240,54382,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Baggit Women Olive Handbag,2322
5241,5241,13445,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Printed White Tops,1263
5242,5242,43335,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,Reebok Men Navy Blue Turbo DMX Shear Sports Shoes,814
5243,5243,2012,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Mens Graphic White T-shirt,933
5244,5244,8528,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men Nike air max limitless Black Sports Shoes,685
5245,5245,31715,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,4873
5246,5246,12597,Unisex,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Unisex Printed White Tshirts,1335
5247,5247,55250,Women,Personal Care,Makeup,Highlighter and Blush,Bronze,Spring,2017.0,Casual,Lakme Absolute Sun-Kissed Bronzer,1356
5248,5248,33426,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Baggit Women Marsx Baby Orange Handbag,3393
5249,5249,58917,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Casual,Hakashi Men Black Silk Tie,2134
5250,5250,57163,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Elle Women Dark Pink Essentials T-shirt,4447
5251,5251,25543,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wrangler Women Striper Tank Pink Top,3973
5252,5252,11776,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Men Printed Grey Tshirts,3737
5253,5253,41006,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Shorts,2905
5254,5254,20031,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Striped Black Shirt,2216
5255,5255,37086,Women,Accessories,Bags,Mobile Pouch,Black,Summer,2012.0,Casual,Lino Perros Women Black Mobile Pouch,2013
5256,5256,4781,Women,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Sports,ADIDAS Women's Balance Brown T-shirt,3157
5257,5257,52411,Women,Apparel,Loungewear and Nightwear,Nightdress,Maroon,Winter,2015.0,Casual,Red Rose Maroon Nightdress,918
5258,5258,39920,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,2012.0,Casual,Tortoise Unisex Brown Ipad Bag,3523
5259,5259,8970,Men,Footwear,Shoes,Sports Shoes,Red,Fall,2011.0,Sports,Puma Men 65cc Ducati Red Sports Shoes,1989
5260,5260,51294,Boys,Accessories,Eyewear,Sunglasses,Black,Fall,2012.0,Casual,Hop Scotch Boys Black Sunglasses,2967
5261,5261,16553,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Basics Men White Printed Polo T-shirt,2307
5262,5262,22766,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Solid Red Kurta,3520
5263,5263,7104,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Backpack,1470
5264,5264,34603,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Hanes Men Navy Blue Boxer Brief,2075
5265,5265,17481,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Formal Black Formal Shoe,4028
5266,5266,50346,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aurelia Women Pink Kurta,3602
5267,5267,31371,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Printed Navy Blue T-shirt,1340
5268,5268,42683,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Printed Kurta,1354
5269,5269,55634,Women,Footwear,Shoes,Heels,Gold,Summer,2016.0,Casual,Catwalk Women Gold Heels,3147
5270,5270,7938,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Glitch Music TV Black White T-shirt,3516
5271,5271,27214,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Doodle Kids Boy  Brown Shorts,716
5272,5272,43751,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,4270
5273,5273,46011,Women,Apparel,Saree,Sarees,Maroon,Summer,2012.0,Ethnic,Fabindia Maroon Sari,4937
5274,5274,16761,Women,Accessories,Bags,Handbags,Olive,Winter,2015.0,Casual,Spice Art Women Leatherette  Olive Handbags,2636
5275,5275,22554,Unisex,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,Reebok Unisex Reekick Deo,1129
5276,5276,49865,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Kids Unisex Black Digital Watch,4046
5277,5277,23486,Men,Accessories,Scarves,Scarves,Grey,Summer,2012.0,Casual,Arrow Men Grey Check Scarf,4592
5278,5278,50174,Women,Footwear,Shoes,Flats,Purple,Winter,2012.0,Casual,Rocia Women Multi- Coloured Shoes,3468
5279,5279,3796,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Basics Men White & Red Striped Polo T-shirt,1353
5280,5280,31143,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Printed Green T-shirt,4871
5281,5281,49059,Men,Footwear,Shoes,Casual Shoes,Charcoal,Summer,2012.0,Casual,Flying Machine Men Charcoal Shoes,3727
5282,5282,43563,Women,Accessories,Socks,Socks,White,Summer,2012.0,Casual,Puma Women Pack of 3 Socks,1140
5283,5283,28852,Men,Apparel,Topwear,Tshirts,Brown,Summer,2013.0,Casual,Proline Brown Polo T-shirt,3536
5284,5284,2644,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Embroidered Canvas Bag,4067
5285,5285,50948,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011.0,Casual,Lee Women Black Jeans,1571
5286,5286,30091,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Ed Hardy Women Black Watch,1217
5287,5287,27026,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Cropped Denim Shorts,3275
5288,5288,13213,Women,Footwear,Shoes,Sports Shoes,White,Spring,2012.0,Sports,ASICS Women Gel Cumulus Running White Sports Shoes,976
5289,5289,57351,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black T-Shirt Bra BGSB02,3450
5290,5290,10496,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women RN White Tshirts,1912
5291,5291,41234,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Gini and Jony Boys Black Shorts,2256
5292,5292,25771,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012.0,Formal,Lino Perros Men Light Brown Suspenders,1128
5293,5293,11544,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtas,2208
5294,5294,56283,Women,Apparel,Innerwear,Bra,Skin,Summer,2017.0,Casual,Biara Beige Everyday Support Bra,3661
5295,5295,5461,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Downshifter Lea Black Shoe,3095
5296,5296,44746,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Globalite Men Olive Sparta Shoes,1783
5297,5297,14036,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Flying Machine Men Check Pink Shirts,3951
5298,5298,58319,Men,Accessories,Socks,Socks,White,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,2892
5299,5299,20203,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Wrangler Men Flock Print Black Sweatshirt,1035
5300,5300,52623,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod'acc Women Black & Grey Handbag,685
5301,5301,36366,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012.0,Formal,Reid & Taylor Men Navy Blue Tie,1388
5302,5302,40120,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Women Green T-shirt,4688
5303,5303,10650,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Doodle Boy Grand Prix Navy Blue Shirt,644
5304,5304,57197,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women BlueTunic,1695
5305,5305,56045,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Colorbar Plum Show Lipstick 06,2834
5306,5306,53537,Women,Apparel,Innerwear,Briefs,Multi,Winter,2015.0,Casual,Amante Women Pack of 3 Assorted Briefs PFCP12,1847
5307,5307,38806,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Marvel Men Red Printed T-shirt,1412
5308,5308,44580,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017.0,Casual,Lee Men Black Jet Jeans,4670
5309,5309,4775,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Women 3S Black Track Pants,2624
5310,5310,56879,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels,2994
5311,5311,21117,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,s.Oliver Men Solid White Shirt,2718
5312,5312,15322,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Nike Men Solid Black Jacket,912
5313,5313,51260,Men,Accessories,Belts,Belts,Black,Spring,2013.0,Formal,Park Avenue Men Black & Brown Reversible Belt,594
5314,5314,8984,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Puma Men TX-3 Green Casual Shoes,2027
5315,5315,22792,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men White Tshirt,3721
5316,5316,35725,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2012.0,Sports,Force 10 Men Beige Sports Shoes,3287
5317,5317,47305,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,2187
5318,5318,6022,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Black T-shirt,4418
5319,5319,9856,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Status Quo Men Red Polo Tshirts,4009
5320,5320,31385,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Locomotive Men Printed Grey T-shirt,4415
5321,5321,3550,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Brown Lifestyle Shoe,695
5322,5322,42677,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Alma Women Green Kurta,948
5323,5323,12107,Women,Apparel,Topwear,Kurtis,Cream,Fall,2011.0,Ethnic,W Women Cream Kurtis,3866
5324,5324,26332,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY4716,1123
5325,5325,54712,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2012.0,Ethnic,Shree Women Black & White Printed Salwar Suit with Dupatta,1144
5326,5326,30257,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men Grey Shoes,4670
5327,5327,2482,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women Black Spagetti Top,4939
5328,5328,51052,Women,Apparel,Innerwear,Briefs,Black,Summer,2017.0,Casual,Enamor Women Black Bikini Briefs,1656
5329,5329,49891,Unisex,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Kids Unisex Blue Analog Watch,1074
5330,5330,23472,Men,Accessories,Scarves,Scarves,Purple,Winter,2015.0,Casual,Lino Perros Men Purple Scarf,1713
5331,5331,48943,Men,Accessories,Jewellery,Pendant,Steel,Summer,2012.0,Casual,Revv Men Steel Pendant,1225
5332,5332,50180,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Peperone Women Red Handbag,1344
5333,5333,17647,Men,Footwear,Flip Flops,Flip Flops,Red,Spring,2013.0,Casual,Converse Men Red Flip Flops,791
5334,5334,30859,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Kurta,1343
5335,5335,47137,Women,Accessories,Bags,Handbags,Cream,Summer,2015.0,Casual,Be For Bag Women Cream And Black Tote Bag,2835
5336,5336,3762,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men's Surfers Purple T-shirt,1859
5337,5337,30065,Men,Accessories,Watches,Watches,Charcoal,Winter,2016.0,Casual,Ed Hardy Men Grey Dial Watch,1236
5338,5338,9258,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,788
5339,5339,54520,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,F Sports Men White Vito Shoes,3114
5340,5340,10462,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men White Polo Tshirts,1508
5341,5341,24657,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Levis Men Pack of 3 Casual Socks,609
5342,5342,38208,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Polaroid Women Sunglasses,2143
5343,5343,40312,Unisex,Footwear,Sandal,Sandals,White,Spring,2013.0,Casual,Warner Bros Kids White sandals,732
5344,5344,25785,Men,Apparel,Topwear,Suspenders,Blue,Summer,2012.0,Formal,Arrow Men Blue Suspenders,1651
5345,5345,56277,Women,Apparel,Innerwear,Bra,Maroon,Summer,2017.0,Casual,Biara Maroon Everyday Support Bra MW 1002,4276
5346,5346,5495,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Mr.Men Men's Perfect Green Polo T-shirt,776
5347,5347,37240,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes,3908
5348,5348,1809,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Decathlon Profilter Women Blue T-shirt,2514
5349,5349,21325,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Louis Philippe Men Aviator Sunglasses LP201-C2,788
5350,5350,15110,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men TR Finish Black Trousers,2587
5351,5351,45660,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Park Avenue Men Black Square Neck Vest,717
5352,5352,4547,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Egoli White Black Shoe,1334
5353,5353,36392,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,3568
5354,5354,17223,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglasses,2581
5355,5355,47553,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Heels,3533
5356,5356,6674,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Lunar Swift Black Shoe,1103
5357,5357,54978,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants,665
5358,5358,35173,Unisex,Accessories,Bags,Duffel Bag,Red,Summer,2015.0,Casual,Wildcraft Unisex Black & Red Duffel Bag,2781
5359,5359,46481,Women,Accessories,Watches,Watches,Lavender,Winter,2016.0,Casual,Timex Women Lavender Dial Watch,1776
5360,5360,51436,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Myntra Women White & Pink Top,534
5361,5361,13683,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men Adi Quest Blue Sports Shoes,1816
5362,5362,54144,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals,1888
5363,5363,12751,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Ep Jeans Blue Jeans,3791
5364,5364,3306,Men,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Men's Gel Phoenix 3 Running White Black Shoe,2128
5365,5365,42021,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Women Black Vigor Shoes,1359
5366,5366,32356,Men,Accessories,Watches,Watches,Beige,Winter,2016.0,Casual,Q&Q Men Beige Dial Watch,2331
5368,5368,10006,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men AS T90 Black Tshirts,4927
5369,5369,24233,Women,Apparel,Topwear,Kurtas,Brown,Fall,2012.0,Ethnic,La-Emotio Women Caramel Brown Kurta,1171
5370,5370,33284,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Arrow Sport Men Multi Coloured Striped Polo T-shirt,3510
5371,5371,40776,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Quiksilver Men Black Flip Flops,907
5372,5372,21741,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Vans Unisex Authentic Lo Pro White Casual Shoes,3550
5373,5373,15574,Boys,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Chhota Bheem Kids Boys Best Friends Group TShirt,4666
5374,5374,45204,Women,Accessories,Watches,Watches,Purple,Winter,2016.0,Casual,CASIO ENTICER Women Purple Dial Watch A659 LTP-1294D-6ADF,3321
5375,5375,4123,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Unisex Lo Punk White Green Red Shoe,1597
5376,5376,37624,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Madagascar3 Boys Navy Blue T-Shirt,2227
5377,5377,53361,Women,Accessories,Bags,Backpacks,Pink,Summer,2012.0,Casual,Puma Women Pink & Grey Backpack,2341
5378,5378,56421,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Biara Women Black  Bra,1445
5379,5379,32164,Women,Accessories,Socks,Socks,Navy Blue,Summer,2017.0,Casual,Playboy Women Playmate Navy Blue Ankle Socks,1258
5380,5380,40544,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Raga Women Black Dial Watch,4843
5381,5381,45036,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Attivo Men Black Dial Watch,4181
5382,5382,4311,Unisex,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Kid's Unisex Muscle Man Green Kidswear,1088
5383,5383,21573,Men,Accessories,Socks,Socks,Multi,Winter,2015.0,Casual,Lino Perros Men Pack of Five Pair Socks,1383
5384,5384,59469,Women,Accessories,Jewellery,Ring,Gold,Summer,2013.0,Casual,Lucera Gold Plated Ring,4924
5385,5385,15746,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,Nike Men Ballista II White Sports Shoes,1131
5386,5386,32958,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Angry Birds Men Printed Charcoal Grey T-shirt,3422
5387,5387,52081,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Men Grey & Red T-shirt,1914
5388,5388,14694,Men,Apparel,Bottomwear,Trousers,Green,Fall,2011.0,Casual,Basics Men Green Trousers,3504
5389,5389,37416,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Murcia Women White Handbag,1640
5390,5390,47761,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,3057
5391,5391,6446,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Lotto Men's Calcetto Grey Shoe,590
5392,5392,34293,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Chanderi Dupatta,3186
5393,5393,18865,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,Puma Men Red Sports Heritage Sweatshirt,3112
5394,5394,23224,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Desire Cream Kurta,641
5395,5395,17011,Women,Footwear,Shoes,Flats,Silver,Winter,2012.0,Casual,Rocia Women Brown Heels,3011
5396,5396,51604,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Kraus Jeans Women Navy Blue Jeans,503
5397,5397,3908,Women,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Casual,Urban Yoga Women's Fitted Yoga Blue Track Pant,3092
5398,5398,7594,Women,Footwear,Shoes,Sports Shoes,Cream,Summer,2011.0,Sports,Nike Women's Air Max Peach Cream Shoe,4727
5399,5399,35341,Women,Footwear,Shoes,Heels,Brown,Summer,2012.0,Casual,Senorita Women Brown Heels,1300
5400,5400,18059,Women,Accessories,Wallets,Wallets,Beige,Winter,2015.0,Casual,Lino Perros Women Solid Beige Wallet,3365
5401,5401,30633,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Dark Grey T-shirt,2597
5402,5402,3134,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Flat Studded Crystal Silver Flats,3719
5403,5403,42213,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Sepia Women Orange Top,3755
5404,5404,39311,Men,Footwear,Flip Flops,Flip Flops,Multi,Summer,2012.0,Casual,Converse Men Multi Coloured Flip Flop,1226
5405,5405,44779,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men White Skateboard Shoes,785
5406,5406,14009,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men Printed Black Tshirts,1709
5407,5407,58326,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,Lotto Women White Flip Flops,4057
5408,5408,36359,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Tie,780
5409,5409,7309,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,UCB Women Quarter Sleeve Pink Top,2230
5410,5410,30892,Women,Apparel,Bottomwear,Patiala,White,Summer,2012.0,Ethnic,Fabindia Women Printed White & Orange Patiala,654
